-20.784988057814985,178.83110463859396,318.6666666666667,-44.10520935058594,360.7849880578149,20.02581369636697,21.333333333333332,242.96212768554688
465.9133060110941,516.5210626114947,556.4,507.45835571289064,557.6866939889059,520.3053656111616,467.2,529.3680725097656
408.45569907887045,413.8768318643241,594.8,398.18229217529296,595.9443009211295,411.7687980184884,409.6,427.46333770751954
550.190132508267,462.1836776370822,614.0,461.687735748291,614.2098674917331,488.6901268367948,550.4,489.1860687255859
204.8,566.7044639587402,252.98375159374876,574.4253439351169,249.2,598.03862991333,201.01624840625124,590.3177499369534
134.4,592.2423095703125,187.21879330880864,601.2940289649562,185.2,613.0741363525391,132.38120669119138,604.0224169578953
427.512535039257,539.0247117246915,607.6,520.7102130889892,608.887464960743,533.3699263368319,428.8,551.6844249725342
579.6460463513336,680.5015426681931,742.0,671.5085403442383,744.7539536486664,721.2266708327835,582.4,730.2196731567383
128.0,607.873851776123,225.98569048409928,626.8949560110586,223.6,639.1846488952636,125.61430951590076,620.1635446603281
595.2,756.1274780273437,627.7271566877658,776.9481709225225,620.4,788.3950317382812,587.8728433122342,767.5743388431025
153.6,506.3593860626221,231.62152305614228,517.3432735729127,230.0,528.8613903045655,151.97847694385774,517.8775027942748
406.74712430143506,451.31276288476374,550.0,443.26966247558596,552.852875698565,494.08124346289253,409.6,502.1243438720703
128.0,543.642903137207,207.1077957727876,548.974437460782,204.4,589.1519439697265,125.29220422721244,583.8204096461516
434.08612249489835,427.4286372577567,575.6,415.77381134033203,576.7138775051017,429.2986057842355,435.2,440.9534317016602
147.2,518.9903289794922,231.57340980234727,530.1273739381123,230.0,542.0474075317383,145.62659019765275,530.9103625731182
656.7609822047282,785.8907078933463,716.4,776.1868614196777,718.8390177952717,791.1768580246224,659.2,800.880704498291
