447.9151509744539,14.164572512029471,729.2,13.409954452514649,729.2848490255461,45.03753749239557,448.0,45.7921555519104
300.514023489004,602.0245941447553,377.2,600.7724185943604,377.485976510996,618.2862472248737,300.8,619.5384227752686
198.4,742.9261471748353,313.3777916182075,743.7594141779863,313.2,768.2918720245361,198.2222083817925,767.458605021385
467.2,149.97054710388184,518.0017292432349,149.97776590123868,518.0,162.14718170166014,467.1982707567651,162.13996290430333
38.4,740.4713380813598,153.52325782035354,741.7364363303839,153.2,771.1527235031128,38.07674217964646,769.8876252540888
275.13940785150425,572.3927443867526,377.2,572.0792831420898,377.26059214849573,591.8076248759428,275.2,592.1210861206055
320.0,279.4710763931274,511.77865556384313,280.5818283165046,511.6,311.4278913497925,319.8213444361569,310.31713942641534
268.8,429.55663909912107,372.2601206163223,432.77155737459526,370.8,479.7600784301758,267.33987938367767,476.54516015470165
69.99272780036154,27.208043038160564,210.8,25.272497367858886,211.20727219963845,54.90077654191756,70.4,56.83632221221924
326.4,183.41952819824218,377.24783312642086,183.61584916344864,377.2,196.0048002243042,326.35216687357916,195.80847925909774
755.1264404532477,35.57087712829434,786.8,35.33564147949219,786.8735595467523,45.24014658386386,755.2,45.475382232666014
422.4,399.30297203063964,505.4131047199674,399.69480050322625,505.2,444.84334297180175,422.1868952800326,444.45151449921514
396.20551583438294,541.1574103766611,518.0,537.4135650634765,518.5944841656171,556.7532776421377,396.8,560.4971229553223
308.1411798097266,477.573414161044,338.8,474.2587005615234,344.25882019027335,524.7490315176669,313.6,528.0637451171875
421.89233263985506,569.2644906211093,511.6,566.6520126342773,512.1076673601449,584.084371836166,422.4,586.696849822998
