84.54499756109847,379.0665720655239,116.73076923076923,370.0764905489408,124.49346397736305,397.86804284959027,92.3076923076923,406.85812436617334
220.78665691152443,275.32868478942925,279.8076923076923,248.90396118164062,289.79026616539863,271.20057452547456,230.76923076923077,297.6252981332632
153.84615384615384,444.97160508082465,199.93140598988202,445.62443561433355,199.8076923076923,454.35775298338666,153.72244016396414,453.70492244987776
129.23076923076923,466.342878267169,175.1967606711275,466.3739245945457,175.19230769230768,472.9668327936759,129.2263162519494,472.9357864662992
209.42491331897156,252.517116960618,230.57692307692307,245.60476889977087,242.69047129641302,282.67262021260916,221.53846153846152,289.5849682734563
103.19933773389677,372.1721708933776,230.57692307692307,280.09610689603363,244.30066226610322,299.0814618721722,116.92307692307692,391.15752586951623
206.15384615384616,348.8979567014254,295.5880141103038,350.6863593626727,295.1923076923077,370.4747856580294,205.75813973585005,368.6863829967821
101.53846153846153,259.3360517116693,221.50466149603292,259.8400216421554,221.34615384615384,297.57155931912934,101.37995388858246,297.0675893886432
153.842499586551,456.06543114484134,205.96153846153845,456.0360138232891,205.96519272114125,462.5103115583763,153.84615384615384,462.5397288799286
49.230769230769226,212.91016991321857,222.01133674257466,215.96068708901694,221.34615384615384,253.6364881808941,48.56558633434842,250.58597100509573
49.314810841237055,399.80723244235725,92.11538461538461,390.05632400512695,98.18518915876294,416.69908440287634,55.38461538461538,426.44999284010663
35.87505926934612,150.26085368836974,285.96153846153845,106.16101338313176,290.0864791921923,129.5532047621824,40.0,173.65304506742038
